#10000,100,,,,,,,,,,,,,,,,,,,
Index,AccelX_H,AccelX_L,AccelY_H,AccelY_L,AccelZ_H,AccelZ_L,GyroX_H,GyroX_L,GyroY_H,GyroY_L,GyroZ_H,GyroZ_L,MagX_H,MagX_L,MagY_H,MagY_L,MagZ_H,MagZ_L,Temp_H,Temp_L
1518,FF,B,FB,6C,6,C9,FE,AB,0,2C,0,3A,0,0,0,0,0,0,D,90
1519,FE,F4,FB,8E,7,44,FF,1,0,17,0,2A,0,0,0,0,0,0,D,90
1520,FF,14,FB,72,7,29,FF,32,FF,A2,0,D,0,0,0,0,0,0,D,60
1521,FF,15,FB,B4,6,F8,FF,59,FF,6F,0,0,0,0,0,0,0,0,D,D0
1522,FF,2C,FB,99,6,D0,FF,E2,FF,7D,0,13,0,0,0,0,0,0,D,C0
1523,FF,10,FB,8C,7,5B,0,3D,FF,64,0,17,0,0,0,0,0,0,D,E0
1524,FF,26,FB,56,7,21,1,6,FE,D8,FF,EF,0,0,0,0,0,0,D,A0
1525,FF,3A,FB,5F,6,E6,2,21,FE,B1,FF,D0,0,0,0,0,0,0,D,70
1526,FF,56,FB,72,6,C9,3,6A,FE,C0,FF,BE,0,0,0,0,0,0,D,C0
1527,FF,57,FB,C4,7,3,3,E7,FE,DF,FF,BC,0,0,0,0,0,0,D,C0
1528,FF,53,FB,E9,7,6D,4,AF,FE,F2,FF,AD,0,0,0,0,0,0,D,A0
1529,FF,50,FC,53,7,77,3,B9,FE,BA,FF,8D,0,0,0,0,0,0,D,D0
1530,FF,95,FC,46,7,C,3,9F,FE,69,FF,96,0,0,0,0,0,0,D,A0
1531,FF,B4,FC,5F,6,F3,4,97,FE,9A,FF,AB,0,0,0,0,0,0,D,C0
1532,FF,AB,FC,CA,7,22,5,5B,FF,21,FF,BB,0,0,0,0,0,0,D,D0
1533,FF,84,FD,16,7,9F,4,A9,FF,31,FF,BF,0,0,0,0,0,0,D,C0
1534,FF,98,FD,35,7,A1,3,8F,FE,E3,FF,D8,0,0,0,0,0,0,D,A0
1535,FF,B0,FD,32,7,94,3,5C,FE,B0,FF,F0,0,0,0,0,0,0,E,0
1536,FF,D5,FD,3A,7,4E,3,E3,FE,C3,0,1B,0,0,0,0,0,0,D,90
1537,FF,D7,FD,5B,7,4F,4,77,FF,2E,0,13,0,0,0,0,0,0,D,A0
1538,FF,C3,FD,9E,7,82,4,4F,FF,7B,FF,E7,0,0,0,0,0,0,D,70
1539,FF,E3,FD,C6,7,77,4,BF,FF,8B,FF,EF,0,0,0,0,0,0,D,C0
1540,FF,D9,FD,F6,7,B9,4,C4,FF,AC,0,9,0,0,0,0,0,0,D,A0
1541,FF,DE,FE,31,8,2,4,3C,FF,62,FF,ED,0,0,0,0,0,0,D,A0
1542,FF,ED,FE,87,7,BA,3,8E,FF,6F,FF,E5,0,0,0,0,0,0,D,D0
1543,FF,F6,FE,84,7,AE,4,8,FF,9F,FF,F9,0,0,0,0,0,0,D,50
1544,FF,F8,FE,9E,7,AF,4,D3,FF,B5,0,2,0,0,0,0,0,0,D,A0
1545,0,4,FE,DD,7,B9,5,D,FF,BF,0,9,0,0,0,0,0,0,D,D0
1546,FF,FA,FF,1D,7,F6,4,53,FF,B0,0,10,0,0,0,0,0,0,D,A0
1547,FF,F7,FF,27,7,F0,3,A0,FF,A7,FF,FC,0,0,0,0,0,0,D,E0
1548,FF,F9,FF,4D,7,D6,3,D1,FF,89,FF,FF,0,0,0,0,0,0,E,0
1549,FF,F5,FF,67,7,CC,4,13,FF,91,FF,EA,0,0,0,0,0,0,D,90
1550,0,17,FF,7E,7,A7,4,D7,FF,CE,FF,E5,0,0,0,0,0,0,E,0
1551,0,4,FF,AF,7,AF,5,D8,0,9,FF,F1,0,0,0,0,0,0,D,A0
1552,0,10,FF,DB,7,D9,5,BA,0,16,FF,CB,0,0,0,0,0,0,D,70
1553,0,1F,0,35,8,3D,5,2F,FF,AA,FF,B1,0,0,0,0,0,0,E,10
1554,0,22,0,A2,8,21,4,AF,FF,5E,FF,BA,0,0,0,0,0,0,D,C0
1555,0,19,0,F5,8,C,4,62,FF,37,FF,EC,0,0,0,0,0,0,D,E0
1556,0,3,1,23,8,C,4,1A,FF,2A,0,7,0,0,0,0,0,0,D,A0
1557,0,E,1,7,8,60,3,92,FE,BE,FF,C9,0,0,0,0,0,0,D,A0
1558,0,1A,1,47,8,22,3,B3,FE,88,FF,BE,0,0,0,0,0,0,D,C0
1559,0,4C,1,AB,7,B8,3,C1,FE,86,FF,E0,0,0,0,0,0,0,D,50
1560,0,6F,1,AB,7,84,3,A1,FE,BD,0,11,0,0,0,0,0,0,D,A0
1561,0,4B,1,B1,7,83,3,59,FF,B,FF,E0,0,0,0,0,0,0,D,E0
1562,0,54,1,DA,7,6C,3,4E,FF,62,FF,C9,0,0,0,0,0,0,D,C0
1563,0,6C,1,F4,7,9C,3,5C,FF,8D,FF,E4,0,0,0,0,0,0,D,A0
1564,0,36,2,28,7,F6,3,29,FF,31,FF,C6,0,0,0,0,0,0,D,50
1565,0,6C,2,38,7,A9,3,1C,FE,EC,FF,BF,0,0,0,0,0,0,D,C0
1566,0,7B,2,4B,6,FD,2,ED,FF,68,FF,8D,0,0,0,0,0,0,D,A0
1567,0,8F,2,F,6,FF,3,2C,FF,D5,FF,5B,0,0,0,0,0,0,E,0
1568,0,61,2,38,7,75,3,DC,FF,99,FF,55,0,0,0,0,0,0,D,C0
1569,0,67,2,8A,7,AD,4,38,FF,22,FF,6D,0,0,0,0,0,0,D,30
1570,0,8D,2,BC,7,7B,4,A4,FE,D0,FF,90,0,0,0,0,0,0,D,C0
1571,0,92,2,DF,7,6E,5,18,FE,A3,FF,92,0,0,0,0,0,0,D,D0
1572,0,9E,3,29,7,43,5,CB,FE,B1,FF,B4,0,0,0,0,0,0,D,70
1573,0,97,3,54,7,7F,6,53,FE,79,FF,E0,0,0,0,0,0,0,D,A0
1574,0,B7,3,47,7,3E,6,BB,FD,BF,FF,E6,0,0,0,0,0,0,D,A0
1575,0,E1,3,A0,6,57,6,89,FD,DD,FF,C8,0,0,0,0,0,0,D,D0
1576,1,17,3,F5,5,F1,6,6D,FE,7F,FF,D8,0,0,0,0,0,0,D,90
1577,0,F6,4,25,5,FA,5,F0,FF,1,FF,A3,0,0,0,0,0,0,D,60
1578,0,CF,4,5E,6,2F,5,B9,FF,23,FF,5B,0,0,0,0,0,0,D,70
1579,0,F8,4,D3,6,27,5,31,FF,11,FF,37,0,0,0,0,0,0,E,0
1580,1,B,4,F7,5,CF,5,43,FF,3C,FF,3C,0,0,0,0,0,0,D,D0
1581,1,D,5,29,5,73,5,77,FF,9E,FF,4E,0,0,0,0,0,0,D,D0
1582,0,FA,5,2E,5,4B,5,81,FF,EB,FF,31,0,0,0,0,0,0,D,A0
1583,0,F1,5,40,5,67,5,B9,FF,F2,FE,E0,0,0,0,0,0,0,D,E0
1584,0,E9,5,92,5,63,5,FC,FF,DC,FE,E9,0,0,0,0,0,0,D,A0
1585,0,D5,5,BD,5,66,6,23,FF,95,FE,C8,0,0,0,0,0,0,D,C0
1586,0,E7,5,EC,4,D5,6,29,FF,97,FE,B0,0,0,0,0,0,0,D,D0
1587,0,E4,6,8C,4,88,5,C4,0,21,FE,EB,0,0,0,0,0,0,D,A0
1588,0,A2,6,CE,4,E6,5,C5,0,63,FF,3C,0,0,0,0,0,0,D,E0
1589,0,8E,6,D4,5,E,5,87,FF,FF,FF,46,0,0,0,0,0,0,D,C0
1590,0,AD,6,CE,4,84,5,E7,FF,ED,FF,7D,0,0,0,0,0,0,D,70
1591,0,D9,7,F,4,28,5,73,0,1C,FF,DA,0,0,0,0,0,0,D,C0
1592,0,E3,6,BB,3,EA,4,68,0,19,FF,8E,0,0,0,0,0,0,D,D0
1593,0,90,6,B6,3,8B,3,FF,0,56,FF,53,0,0,0,0,0,0,D,E0
1594,0,C3,7,69,3,B2,4,2F,0,50,FF,E0,0,0,0,0,0,0,D,E0
1595,0,FE,7,90,3,AE,3,A5,FF,FE,0,17,0,0,0,0,0,0,D,70
1596,0,E4,7,7D,3,21,3,31,0,26,0,17,0,0,0,0,0,0,D,C0
1597,0,CD,7,86,3,13,2,AB,0,61,0,4,0,0,0,0,0,0,D,A0
1598,0,C0,7,B2,3,16,2,8F,0,92,0,14,0,0,0,0,0,0,D,C0
1599,0,9A,7,83,3,3A,2,7E,0,A1,0,50,0,0,0,0,0,0,D,D0
1600,0,D8,7,69,3,D,2,7E,0,76,0,87,0,0,0,0,0,0,D,D0
1601,0,CF,7,25,2,C7,2,86,0,2F,0,AE,0,0,0,0,0,0,D,A0
1602,0,C0,7,C,2,A5,2,36,0,40,0,8C,0,0,0,0,0,0,D,A0
1603,0,88,6,FD,2,B8,1,F6,0,5C,0,83,0,0,0,0,0,0,D,A0
1604,0,A9,7,68,2,A3,2,59,0,4F,0,70,0,0,0,0,0,0,D,90
1605,0,95,7,6D,2,9A,2,D3,0,61,0,DF,0,0,0,0,0,0,D,C0
1606,0,A2,7,15,2,66,3,2A,0,2C,0,ED,0,0,0,0,0,0,D,A0
1607,0,BA,6,F7,2,22,2,CF,0,F,0,95,0,0,0,0,0,0,D,D0
1608,0,BE,7,32,1,E2,2,AF,0,33,0,31,0,0,0,0,0,0,D,90
1609,0,B5,7,70,1,C1,2,96,0,80,FF,ED,0,0,0,0,0,0,D,D0
1610,0,B4,7,B4,1,E3,2,9E,0,AA,FF,FC,0,0,0,0,0,0,D,A0
1611,0,B6,7,BD,1,ED,2,A4,0,9C,0,49,0,0,0,0,0,0,E,0
1612,0,AC,7,A9,1,E5,2,AB,0,8C,0,64,0,0,0,0,0,0,D,A0
1613,0,8E,7,82,1,ED,2,F9,0,67,0,C0,0,0,0,0,0,0,D,A0
1614,0,D1,7,62,1,95,3,7E,0,C,0,F2,0,0,0,0,0,0,D,E0
1615,1,17,7,7D,1,8,2,C3,0,C,0,7F,0,0,0,0,0,0,E,0
1616,1,4A,7,F0,0,FA,1,4F,0,23,FF,93,0,0,0,0,0,0,D,70
1617,0,BC,8,76,1,40,0,9B,0,6E,FF,82,0,0,0,0,0,0,D,D0
1618,0,85,8,1A,1,C2,0,D1,0,65,0,27,0,0,0,0,0,0,D,90
1619,0,91,8,12,1,AE,1,33,FF,E2,0,84,0,0,0,0,0,0,D,C0
1620,0,FA,7,F1,1,3B,1,5F,FF,81,0,AD,0,0,0,0,0,0,D,A0
1621,1,44,7,AD,0,BE,0,61,FF,78,0,26,0,0,0,0,0,0,D,60
1622,1,22,7,CD,0,AA,FF,3B,FF,E5,FF,55,0,0,0,0,0,0,D,C0
1623,0,E4,8,3B,1,E,FE,81,0,59,FF,19,0,0,0,0,0,0,D,70
1624,0,C9,8,98,1,8A,FE,38,0,5E,FF,21,0,0,0,0,0,0,D,70
1625,0,CF,8,B0,1,E0,FD,B1,0,1B,FF,7F,0,0,0,0,0,0,D,D0
1626,0,B6,8,C7,1,C9,FD,36,FF,A0,0,2A,0,0,0,0,0,0,D,C0
1627,0,DD,8,4A,1,AE,FC,CA,FF,43,0,BE,0,0,0,0,0,0,D,90
1628,0,CF,7,B6,1,B3,FB,EB,FF,42,0,A2,0,0,0,0,0,0,D,E0
1629,0,DE,7,AC,1,BC,FB,8,FF,4D,FF,FB,0,0,0,0,0,0,D,60
1630,1,3A,8,43,1,B4,F9,ED,FF,8A,FF,7D,0,0,0,0,0,0,D,D0
1631,1,37,8,8E,1,E1,F8,FE,0,10,FF,C8,0,0,0,0,0,0,D,E0
1632,1,30,8,29,2,42,F8,D0,0,74,0,7C,0,0,0,0,0,0,D,A0
1633,0,E4,7,91,2,A9,F8,D9,0,98,0,F0,0,0,0,0,0,0,D,C0
1634,0,98,7,17,3,4D,F8,CC,0,96,0,DE,0,0,0,0,0,0,D,D0
1635,0,F5,6,CC,3,A9,F8,52,FF,FF,0,38,0,0,0,0,0,0,D,E0
1636,1,39,7,2A,3,82,F7,1C,FF,9C,FF,CA,0,0,0,0,0,0,E,0
1637,0,D3,7,41,3,C5,F7,21,FF,A8,0,37,0,0,0,0,0,0,D,70
1638,0,BC,6,D8,4,5B,F7,74,FF,BE,0,93,0,0,0,0,0,0,D,E0
1639,0,B8,6,32,4,E1,F8,1,FF,76,0,B0,0,0,0,0,0,0,D,E0
1640,0,E0,5,F2,4,F9,F8,39,FE,EF,0,62,0,0,0,0,0,0,E,10
1641,0,FC,5,E2,4,BF,F7,F4,FE,71,0,1F,0,0,0,0,0,0,D,90
1642,1,2A,5,C0,4,B1,F8,23,FE,9F,0,51,0,0,0,0,0,0,D,90
1643,0,EB,5,58,4,EF,F8,10,FF,14,0,85,0,0,0,0,0,0,E,0
1644,0,CD,4,BE,5,95,F7,DC,FF,91,0,7C,0,0,0,0,0,0,D,C0
1645,0,EB,4,62,6,2F,F8,1E,FF,54,FF,E8,0,0,0,0,0,0,D,D0
1646,1,1B,4,C1,6,44,F8,C6,FE,BA,FF,E2,0,0,0,0,0,0,D,E0
1647,1,17,4,91,5,A8,F9,20,FE,DF,FF,F2,0,0,0,0,0,0,D,50
1648,1,5,4,37,5,D1,F8,E0,FF,BB,FF,AB,0,0,0,0,0,0,D,D0
1649,1,30,4,4D,6,6B,F8,D3,0,7,FF,A8,0,0,0,0,0,0,D,C0
1650,1,86,4,74,6,80,F8,8F,FF,FA,0,3,0,0,0,0,0,0,E,10
1651,1,6F,3,FB,6,D,F8,81,0,1B,0,1F,0,0,0,0,0,0,D,E0
1652,1,40,3,80,6,13,F8,A1,1,7,0,49,0,0,0,0,0,0,D,A0
1653,0,FC,2,DC,6,9C,F9,85,1,F7,0,75,0,0,0,0,0,0,D,90
1654,0,E8,2,53,7,1F,FA,55,2,26,0,3B,0,0,0,0,0,0,D,C0
1655,0,F2,2,92,7,78,FA,A7,1,C7,FF,F7,0,0,0,0,0,0,D,60
1656,1,43,2,DA,7,75,FA,35,1,4F,0,2E,0,0,0,0,0,0,D,90
1657,1,18,2,E2,7,4,FA,6,1,57,0,DD,0,0,0,0,0,0,D,C0
1658,0,E8,1,F6,7,12,FA,8,1,E5,1,12,0,0,0,0,0,0,D,A0
1659,0,CC,1,EE,7,86,F9,81,2,27,1,34,0,0,0,0,0,0,D,D0
1660,0,90,1,A1,8,11,F9,54,1,94,1,3D,0,0,0,0,0,0,D,70
1661,0,76,1,8,7,C6,F9,A0,1,78,1,14,0,0,0,0,0,0,D,C0
1662,0,75,0,A7,7,7B,F9,E8,1,CC,0,A5,0,0,0,0,0,0,E,0
1663,0,73,0,B4,7,44,F9,77,2,13,0,5B,0,0,0,0,0,0,D,A0
1664,0,4C,0,7F,7,AB,F8,7D,2,66,0,16,0,0,0,0,0,0,E,10
1665,0,2A,0,61,8,E,F8,C0,2,25,0,4F,0,0,0,0,0,0,D,C0
1666,0,1A,0,10,8,17,F9,E4,1,A2,0,ED,0,0,0,0,0,0,D,C0
1667,0,39,FF,AF,7,D0,FA,E0,1,67,1,64,0,0,0,0,0,0,E,0
1668,0,11,FF,56,7,9B,FB,15,1,73,1,81,0,0,0,0,0,0,D,A0
1669,0,13,FF,16,7,5E,FB,BB,1,CD,1,84,0,0,0,0,0,0,D,D0
1670,FF,C7,FE,AA,7,79,FC,FC,2,2C,1,87,0,0,0,0,0,0,E,0
1671,FF,7E,FE,75,8,A,FD,BA,2,D,1,3B,0,0,0,0,0,0,D,C0
1672,FF,66,FE,43,8,53,FE,8E,1,94,0,FB,0,0,0,0,0,0,D,C0
1673,FF,52,FE,26,8,36,FF,42,1,1D,0,B5,0,0,0,0,0,0,D,A0
1674,FF,5A,FE,2B,8,1,FF,A8,1,3,0,73,0,0,0,0,0,0,D,A0
1675,FF,58,FE,3E,8,2,FF,84,0,F8,0,14,0,0,0,0,0,0,D,A0
1676,FF,72,FE,91,7,D5,FF,85,1,24,FF,EE,0,0,0,0,0,0,D,C0
1677,FF,8A,FE,A6,7,8F,FF,D3,1,A8,FF,E2,0,0,0,0,0,0,D,A0
1678,FF,68,FE,86,7,A3,FF,F8,1,DE,FF,D0,0,0,0,0,0,0,D,D0
1679,FF,5D,FE,99,7,7F,0,96,2,39,FF,A1,0,0,0,0,0,0,D,D0
1680,FF,8A,FE,9A,6,D5,1,4F,2,D2,FF,9C,0,0,0,0,0,0,D,A0
1681,FF,B6,FE,1D,5,95,1,3C,4,89,FF,35,0,0,0,0,0,0,D,90
1682,FF,31,FE,36,6,18,FF,52,6,AE,FE,19,0,0,0,0,0,0,D,D0
1683,FE,7D,FE,FD,7,8A,FF,94,7,16,FE,2F,0,0,0,0,0,0,D,A0
1684,FE,51,FF,87,8,1,1,13,6,50,FF,46,0,0,0,0,0,0,D,90
1685,FD,D1,FF,81,8,74,1,FD,5,77,0,5,0,0,0,0,0,0,D,A0
1686,FD,DF,FF,5A,8,97,2,84,3,F0,0,8B,0,0,0,0,0,0,D,A0
1687,FD,A5,FF,19,7,9D,2,6F,3,A5,0,75,0,0,0,0,0,0,D,C0
1688,FD,AA,FE,E9,6,88,2,5,4,70,0,1F,0,0,0,0,0,0,D,A0
1689,FD,7A,FF,62,6,DC,1,C5,4,F6,0,23,0,0,0,0,0,0,E,0
1690,FD,38,FF,6E,7,F0,1,C2,4,1E,0,18,0,0,0,0,0,0,D,E0
1691,FD,10,FF,A1,7,DE,2,4F,3,8C,0,7E,0,0,0,0,0,0,D,70
1692,FC,B4,FF,AC,8,3,3,1F,2,CB,0,7E,0,0,0,0,0,0,E,0
1693,FC,F6,FF,95,7,5E,3,3,2,EA,0,61,0,0,0,0,0,0,D,90
1694,FD,8,FF,E5,6,56,2,C7,3,72,0,65,0,0,0,0,0,0,D,70
1695,FC,C5,0,2C,7,4A,1,A2,4,3,0,4E,0,0,0,0,0,0,D,D0
1696,FC,55,0,55,8,39,0,EC,3,31,0,37,0,0,0,0,0,0,D,C0
1697,FC,2C,0,52,8,4C,0,DB,2,14,0,3D,0,0,0,0,0,0,D,A0
1698,FC,68,0,86,7,38,1,B,2,1C,0,8D,0,0,0,0,0,0,D,A0
1699,FC,64,0,1D,6,55,0,ED,3,26,0,80,0,0,0,0,0,0,D,C0
1700,FB,ED,0,16,7,2B,0,5A,3,89,0,58,0,0,0,0,0,0,D,C0
1701,FB,74,0,23,8,60,FF,FE,2,70,0,2A,0,0,0,0,0,0,D,E0
1702,FB,AB,0,1D,8,80,0,30,0,E9,0,C,0,0,0,0,0,0,D,C0
1703,FB,EE,0,41,6,95,0,1,1,EB,0,26,0,0,0,0,0,0,D,A0
1704,FB,B4,0,23,7,2D,FF,C3,1,D5,0,2,0,0,0,0,0,0,D,30
1705,FB,92,0,3,7,A2,FF,89,1,3A,FF,C7,0,0,0,0,0,0,D,D0
1706,FB,9D,0,1E,7,4F,FF,99,1,C,FF,CA,0,0,0,0,0,0,D,D0
1707,FB,98,0,1F,7,42,FF,A8,0,C5,FF,C0,0,0,0,0,0,0,D,70
1708,FB,93,0,4A,6,B5,FF,96,0,F7,FF,DC,0,0,0,0,0,0,D,A0
1709,FB,61,0,C,7,53,FF,75,1,44,FF,FE,0,0,0,0,0,0,E,0
1710,FB,60,0,6,7,88,FF,53,0,C6,FF,EB,0,0,0,0,0,0,D,90
1711,FB,70,0,39,7,59,FF,95,0,1,FF,FA,0,0,0,0,0,0,D,D0
1712,FB,D1,0,E,5,E8,FF,E5,FF,4E,0,25,0,0,0,0,0,0,D,60
1713,FB,AC,FF,EC,6,25,0,E,0,4B,0,4F,0,0,0,0,0,0,D,D0
1714,FB,69,FF,B4,7,1B,FF,C3,0,9C,0,23,0,0,0,0,0,0,D,A0
1715,FB,54,FF,D3,7,24,FF,9E,0,20,FF,DD,0,0,0,0,0,0,E,0
1716,FB,6F,0,1B,7,1,FF,E1,FF,BA,FF,E9,0,0,0,0,0,0,D,90
1717,FB,97,FF,EF,6,94,0,9,FF,8C,0,13,0,0,0,0,0,0,D,A0
1718,FB,96,FF,C8,6,81,0,5,FF,D1,0,8,0,0,0,0,0,0,D,E0
1719,FB,7C,FF,A6,6,B8,FF,CC,FF,DB,FF,D1,0,0,0,0,0,0,D,E0
1720,FB,6B,FF,CE,6,F7,FF,CE,FF,B3,FF,9B,0,0,0,0,0,0,D,90
1721,FB,8F,FF,FF,6,F7,FF,C2,FF,6F,FF,9B,0,0,0,0,0,0,D,A0
1722,FB,96,0,2A,7,A,0,1,FF,57,FF,D2,0,0,0,0,0,0,D,70
1723,FB,57,FF,F9,7,E4,0,4,FE,BB,FF,F1,0,0,0,0,0,0,D,C0
1724,FB,2A,FF,FB,8,88,FF,F8,FE,1F,0,1,0,0,0,0,0,0,D,A0
1725,FB,6A,0,0,8,2F,FF,B5,FC,80,FF,F8,0,0,0,0,0,0,D,70
1726,FB,BB,0,18,7,34,FF,A6,FB,91,0,1D,0,0,0,0,0,0,D,E0
1727,FC,C,FF,E6,6,7E,FF,B1,FB,FC,0,14,0,0,0,0,0,0,D,D0
1728,FC,50,FF,C3,6,D6,FF,D0,FC,D8,0,A,0,0,0,0,0,0,D,A0
1729,FC,65,FF,C2,6,F8,FF,9C,FD,1C,FF,B8,0,0,0,0,0,0,D,D0
1730,FC,70,FF,8E,6,EA,FF,79,FD,67,FF,6F,0,0,0,0,0,0,D,A0
1731,FC,71,FF,85,7,2F,FF,B8,FD,AB,FF,40,0,0,0,0,0,0,D,C0
1732,FC,92,FF,AF,7,76,0,47,FD,89,FF,58,0,0,0,0,0,0,D,C0
1733,FC,AC,FF,DA,7,64,0,B6,FD,33,FF,A3,0,0,0,0,0,0,D,C0
1734,FC,A9,FF,DB,7,59,0,90,FD,55,FF,B0,0,0,0,0,0,0,D,D0
1735,FC,C0,0,E,7,DC,0,46,FD,0,FF,CC,0,0,0,0,0,0,D,90
1736,FD,16,0,5F,8,1C,0,4E,FC,47,0,62,0,0,0,0,0,0,D,A0
1737,FD,A,0,58,7,CD,0,53,FB,DC,0,F8,0,0,0,0,0,0,D,A0
1738,FD,2F,FF,EA,7,CB,0,20,FB,95,0,FB,0,0,0,0,0,0,D,A0
1739,FD,61,FF,C9,7,73,FF,EE,FB,D7,0,B7,0,0,0,0,0,0,D,E0
1740,FD,74,FF,A7,7,99,0,1,FB,FA,0,55,0,0,0,0,0,0,D,D0
1741,FD,D0,FF,AC,7,99,0,19,FC,7,0,3A,0,0,0,0,0,0,D,A0
1742,FD,EF,FF,FC,7,A5,0,26,FC,12,0,47,0,0,0,0,0,0,D,C0
1743,FE,15,FF,EE,7,F9,FF,BA,FC,18,0,77,0,0,0,0,0,0,D,70
1744,FE,28,FF,E3,8,8,FF,27,FB,C7,0,36,0,0,0,0,0,0,D,C0
1745,FE,53,FF,EC,7,CE,FE,F2,FB,D7,0,23,0,0,0,0,0,0,D,A0
1746,FE,95,0,2C,7,BF,FE,E4,FB,EA,0,25,0,0,0,0,0,0,D,A0
1747,FE,AB,FF,89,7,80,FF,64,FC,2B,FF,DB,0,0,0,0,0,0,D,A0
1748,FE,D6,FF,5D,7,D4,FF,87,FC,45,FF,B2,0,0,0,0,0,0,D,30
1749,FE,D5,FF,5F,8,23,0,19,FC,8,FF,A0,0,0,0,0,0,0,E,10
1750,FE,F6,FF,82,8,3A,0,6A,FB,C6,FF,92,0,0,0,0,0,0,D,D0
1751,FF,29,FF,A1,8,39,1,21,FB,6F,FF,AF,0,0,0,0,0,0,D,E0
1752,FF,85,FF,E7,8,3,1,84,FB,6A,FF,D3,0,0,0,0,0,0,D,A0
1753,FF,D5,0,29,7,D2,1,70,FB,B2,0,A,0,0,0,0,0,0,D,A0
1754,0,16,0,19,7,BA,0,96,FC,7,FF,FE,0,0,0,0,0,0,D,A0
1755,0,30,FF,E7,7,99,0,52,FC,59,FF,D8,0,0,0,0,0,0,D,E0
1756,0,4B,FF,FF,7,93,0,CC,FC,99,0,8,0,0,0,0,0,0,D,D0
1757,0,56,0,6,7,7E,1,5E,FC,DF,FF,FE,0,0,0,0,0,0,D,D0
1758,0,97,0,A,7,8F,1,63,FC,F7,FF,EE,0,0,0,0,0,0,D,A0
1759,0,D1,0,60,7,69,1,66,FD,64,FF,FA,0,0,0,0,0,0,D,A0
1760,0,CB,0,78,7,CC,0,8A,FD,AB,0,1,0,0,0,0,0,0,D,C0
1761,0,E8,0,6B,7,F8,0,2C,FD,81,0,6,0,0,0,0,0,0,D,50
1762,0,FF,0,49,8,0,0,3F,FD,57,0,1D,0,0,0,0,0,0,D,C0
1763,0,FC,0,3D,7,B0,0,A6,FD,7E,0,41,0,0,0,0,0,0,D,A0
1764,1,4C,0,41,7,DB,0,F8,FD,71,0,4B,0,0,0,0,0,0,E,0
1765,1,23,0,6C,7,CC,0,53,FD,78,0,46,0,0,0,0,0,0,D,70
1766,1,55,0,54,7,78,FF,7F,FD,F0,0,4,0,0,0,0,0,0,D,70
1767,1,8F,0,64,7,7B,FF,5E,FE,41,0,12,0,0,0,0,0,0,D,A0
1768,1,A0,0,7D,7,98,FF,DB,FE,63,0,3C,0,0,0,0,0,0,D,D0
1769,1,A1,0,64,7,90,0,77,FE,74,0,5F,0,0,0,0,0,0,D,C0
1770,1,B4,0,18,7,8D,FF,F4,FE,9F,0,21,0,0,0,0,0,0,D,70
1771,1,B6,0,21,7,6C,FF,BD,FE,C4,FF,FA,0,0,0,0,0,0,E,10
1772,1,D4,0,49,7,7E,FF,2E,FF,C,FF,DC,0,0,0,0,0,0,E,0
1773,1,E6,0,41,7,BD,FF,1C,FE,F8,FF,E3,0,0,0,0,0,0,D,A0
1774,1,F8,0,4E,7,99,FF,C9,FF,5,0,20,0,0,0,0,0,0,D,60
1775,1,E8,0,2F,7,46,FF,91,FF,82,0,14,0,0,0,0,0,0,D,A0
1776,1,D3,0,8,7,A3,FF,3B,FF,AC,FF,E7,0,0,0,0,0,0,D,E0
1777,1,BF,FF,F6,8,13,FE,EC,FF,4B,FF,BA,0,0,0,0,0,0,E,0
1778,1,D8,0,3,8,1A,FF,DD,FE,FC,FF,E6,0,0,0,0,0,0,D,C0
1779,1,B6,0,6,8,88,0,43,FE,68,FF,F0,0,0,0,0,0,0,D,90
1780,2,4,0,17,8,30,FF,89,FD,FF,FF,CD,0,0,0,0,0,0,D,C0
1781,2,27,0,27,7,93,FF,88,FD,F1,FF,BC,0,0,0,0,0,0,D,D0
1782,2,50,0,41,7,7A,0,8,FE,40,FF,E4,0,0,0,0,0,0,D,D0
1783,2,5B,0,36,7,A3,0,13,FE,5C,0,9,0,0,0,0,0,0,D,A0
1784,2,58,0,9,7,8E,FF,B6,FE,5A,FF,F6,0,0,0,0,0,0,D,C0
1785,2,66,FF,EC,7,80,FF,A5,FE,60,FF,E6,0,0,0,0,0,0,D,E0
1786,2,63,0,1,7,B0,0,36,FE,49,FF,EA,0,0,0,0,0,0,E,0
1787,2,64,FF,E3,7,C4,FF,4E,FE,17,FF,CD,0,0,0,0,0,0,D,70
1788,2,A8,FF,D9,7,5E,FF,17,FD,D9,FF,6E,0,0,0,0,0,0,D,C0
1789,2,CF,0,19,6,F7,FF,E5,FE,0,FF,8A,0,0,0,0,0,0,D,C0
1790,2,DD,0,3,7,43,1,7,FE,6E,FF,E0,0,0,0,0,0,0,D,E0
1791,2,EB,0,36,7,7A,1,84,FE,77,FF,E0,0,0,0,0,0,0,D,E0
1792,2,CE,0,1B,7,E9,1,7F,FE,67,FF,EF,0,0,0,0,0,0,D,50
1793,2,E5,0,1,7,CE,1,69,FD,C4,FF,C7,0,0,0,0,0,0,E,20
1794,3,15,0,42,7,67,1,53,FD,82,FF,A9,0,0,0,0,0,0,D,D0
1795,3,25,0,77,7,E,1,4B,FD,C3,FF,C1,0,0,0,0,0,0,D,C0
1796,3,44,0,63,7,12,1,4D,FD,FF,FF,C2,0,0,0,0,0,0,D,C0
